Date,Open_USD,High_USD,Low_USD,Close_USD,Volume_USD,Dividends_USD,Stock Splits_USD
2015-04-22,27.023800595897004,27.41891095446079,26.937214665209446,27.328344345092773,31806000,0.0,0.0
2015-04-23,27.389551867531054,27.924992056924758,27.373129907222175,27.740373611450195,78184000,0.0,0.0
2015-04-24,28.864499948100384,29.095893735413284,28.282282525908276,28.546520233154297,92168000,0.0,0.0
2015-04-27,28.502232594664438,28.639077203645932,27.981223070269504,28.171314239501953,48062000,0.0,0.0
2015-04-28,28.081743694176396,28.256409504771337,27.914543792019064,28.084232330322266,37178000,0.0,0.0
2015-04-29,27.892146622447193,28.157379015893177,27.8170072836857,27.935937881469727,33622000,0.0,0.0
2015-04-30,27.79511234082454,27.92200620116337,27.205930139914344,27.307941436767578,47240000,0.0,0.0
2015-05-01,27.39452758728399,27.42986014433985,27.063111884749812,27.4268741607666,36572000,0.0,0.0
2015-05-04,27.41841460504617,27.702058377790433,27.239270769992288,27.510475158691406,35260000,0.0,0.0
2015-05-05,27.377111251211897,27.499029740222618,26.989464898630718,27.02280616760254,28528000,0.0,0.0
2015-05-06,27.00290111494223,27.067095017402284,26.485374911326176,26.626699447631836,39034000,0.0,0.0
2015-05-07,26.66750498875076,27.1302925929157,26.545588395735784,26.97304344177246,31844000,0.0,0.0
2015-05-08,27.312919574528486,27.50848346960538,27.271119600060963,27.3169002532959,28226000,0.0,0.0
2015-05-11,27.29400820268659,27.536848583336,27.150196932215003,27.15915298461914,21858000,0.0,0.0
2015-05-12,27.011358429857992,27.018824337696703,26.622717398723907,26.808330535888672,35282000,0.0,0.0
2015-05-13,26.894916078098067,27.062613311972974,26.82076953449306,26.846149444580078,24238000,0.0,0.0
2015-05-14,27.06908294332043,27.35372328904799,26.995932992186955,27.32933807373047,31736000,0.0,0.0
2015-05-15,27.38855846346637,27.399008457196775,26.99593482981566,27.19448471069336,33440000,0.0,0.0
2015-05-18,27.061619739456773,27.2865442189664,26.983492514117902,27.203441619873047,26706000,0.0,0.0
2015-05-19,27.26962406629827,27.538339799270926,27.225834704141324,27.33332061767578,47126000,0.0,0.0
2015-05-20,27.414930964098783,27.671205431466316,27.12531522725151,27.49405288696289,30840000,0.0,0.0
2015-05-21,27.37910173268026,27.747839375905357,27.334315776425097,27.70802879333496,34170000,0.0,0.0
2015-05-22,27.591088265673275,27.779190045929607,27.549288291899224,27.594074249267578,24266000,0.0,0.0
2015-05-26,27.497537037826792,27.534858987199435,27.01932405344371,27.229320526123047,37474000,0.0,0.0
2015-05-27,27.303462541988,27.632389595385217,27.198962612456,27.580636978149414,34844000,0.0,0.0
2015-05-28,27.557748114142544,27.655778731057346,27.40895957410926,27.5771541595459,23544000,0.0,0.0
2015-05-29,27.5283872557761,27.565211854338155,27.122329569616472,27.136262893676758,43446000,0.0,0.0
2015-06-01,27.305951829141996,27.397513131980475,27.049677372775,27.329837799072266,33210000,0.0,0.0
2015-06-02,27.241259142449287,27.8065572371483,27.19746788351159,27.56570816040039,31842000,0.0,0.0
2015-06-03,27.622935677586938,27.766748848465934,27.47613842137767,27.63239097595215,26710000,0.0,0.0
2015-06-04,27.47763038835437,27.66573216866478,27.32535851291281,27.4532470703125,26866000,0.0,0.0
2015-06-05,27.468675441344192,27.53485873583574,27.23877367799511,27.345762252807617,24396000,0.0,0.0
2015-06-08,27.349743648617036,27.36268227896494,27.01832792162469,27.044702529907227,27336000,0.0,0.0
2015-06-09,27.041713400545866,27.11237661337963,26.814300293830343,26.979013442993164,30016000,0.0,0.0
2015-06-10,27.15517358841303,27.607013856805626,27.125814895529622,27.498531341552734,30316000,0.0,0.0
2015-06-11,27.59258066479455,27.60949997203479,27.3278456140786,27.371139526367188,25872000,0.0,0.0
2015-06-12,27.22732718786647,27.31192182835453,27.15168859965879,27.24325180053711,25468000,0.0,0.0
2015-06-15,27.00737891852177,27.07306486312081,26.832217665106416,27.020814895629883,27150000,0.0,0.0
2015-06-16,27.094462668346555,27.20443531892458,26.949654809670257,27.113868713378906,32526000,0.0,0.0
2015-06-17,27.141237615609164,27.28753751472937,26.961596449742533,27.1999568939209,24440000,0.0,0.0
2015-06-18,27.26962531457906,27.729924273741336,27.26962531457906,27.676679611206055,41192000,0.0,0.0
2015-06-19,27.693599187553787,27.762768463900272,27.481613332198364,27.74336051940918,59290000,0.0,0.0
2015-06-22,27.83741316492631,28.14593760755217,27.81253060000596,27.850847244262695,34752000,0.0,0.0
2015-06-23,27.8563195111651,28.110604572572235,27.724947628160667,28.035463333129883,31396000,0.0,0.0
2015-06-24,27.990179604391717,27.99814096133968,27.708027899261246,27.795608520507812,28924000,0.0,0.0
2015-06-25,27.881700286775892,28.023024829260727,27.740375744291057,27.764759063720703,26684000,0.0,0.0
2015-06-26,27.85233978728508,27.866770459319735,27.461210108334733,27.521421432495117,43676000,0.0,0.0
2015-06-29,27.207422193091396,27.413935321154113,26.88347050283797,26.933731079101562,37756000,0.0,0.0
2015-06-30,27.12481708528841,27.165125016021655,26.84863733383414,26.873519897460938,34510000,0.0,0.0
2015-07-01,27.053659624648734,27.16064819887811,26.859587768668284,27.03574562072754,30760000,0.0,0.0
2015-07-02,27.10740147923768,27.26962600527615,27.049179543126495,27.236783981323242,28124000,0.0,0.0
2015-07-06,26.983492571962074,27.298488211733517,26.97602856217781,27.15119171142578,25614000,0.0,0.0
2015-07-07,27.241261108830788,27.41891099671103,26.86406475288439,27.370641708374023,33578000,0.0,0.0
2015-07-08,27.15019709839373,27.283558376361366,26.931242686603664,26.95612335205078,27662000,0.0,0.0
2015-07-09,27.30197155921598,27.31341624767384,27.101430396926684,27.102922439575195,29766000,0.0,0.0
2015-07-10,27.553765038394285,27.83143872049052,27.46867305213776,27.673194885253906,43436000,0.0,0.0
2015-07-13,27.842386714923148,28.506212804532133,27.80207878473511,28.45047950744629,41792000,0.0,0.0
2015-07-14,28.588320582348523,29.345201912391317,28.57189862216534,29.070016860961914,74832000,0.0,0.0
2015-07-15,29.04812133942842,29.294443141959814,28.872460850985455,29.05906867980957,41466000,0.0,0.0
2015-07-16,29.334752513084457,30.081183865080128,29.25612793990252,29.945831298828125,112642000,0.0,0.0
2015-07-17,33.838221106320034,34.982750691769915,33.738698445214034,34.814552307128906,257162000,0.0,0.0
2015-07-20,34.28508655891703,34.7239862854627,33.92630155084864,34.47716522216797,102436000,0.0,0.0
2015-07-21,34.08105845257196,35.11212822158671,34.044733100099094,34.60206985473633,75604000,0.0,0.0
2015-07-22,34.53588621885301,35.49679206373427,34.41645826483314,34.589630126953125,83100000,0.0,0.0
2015-07-23,34.42790336871215,34.63790174314804,33.41972286271535,33.57597732543945,76232000,0.0,0.0
2015-07-24,33.6774938890592,33.728249919772345,32.50360549497774,32.582725524902344,82622000,0.0,0.0
2015-07-27,32.423484265080674,33.194798189116966,32.42248956996989,32.756893157958984,58382000,0.0,0.0
2015-07-28,32.93056117983332,33.04700504487811,32.515048193304445,32.8260612487793,34364000,0.0,0.0
2015-07-29,32.95543760119307,33.00868415627891,32.48667808914678,32.91413497924805,36756000,0.0,0.0
2015-07-30,32.71558782926919,33.243562079443436,32.429453553611545,33.06989288330078,39606000,0.0,0.0
2015-07-31,33.07686603966456,33.09179406111684,32.70365031717076,32.71857833862305,34922000,0.0,0.0
2015-08-03,32.72653318843614,33.17489007318254,32.72653318843614,33.07785415649414,31348000,0.0,0.0
2015-08-04,33.05894913477002,33.24108086199318,32.8683624983995,32.90667724609375,26188000,0.0,0.0
2015-08-05,33.12910938142436,33.833740747052644,33.12065067668282,33.50431823730469,36448000,0.0,0.0
2015-08-06,33.539148348682346,33.57696574091456,32.87930110395359,33.348060607910156,40660000,0.0,0.0
2015-08-07,33.23012763167443,33.28088365628983,32.78674799709372,33.06143569946289,27544000,0.0,0.0
2015-08-10,33.19579566468501,33.42121941218479,32.85442918232779,32.999237060546875,34458000,0.0,0.0
2015-08-11,34.81256578824021,35.03251491176456,34.053195748352614,34.350772857666016,109880000,0.0,0.0
2015-08-12,34.55927144933116,34.63441268860277,33.86359994560989,34.408992767333984,58498000,0.0,0.0
2015-08-13,34.296029025403136,34.53638075306919,33.946701244301074,34.16217041015625,36354000,0.0,0.0
2015-08-14,34.03926241714316,34.44830613091588,33.98253441971236,34.30449295043945,27598000,0.0,0.0
2015-08-17,34.238306323789715,34.57171139122527,33.99049058701834,34.54036331176758,24680000,0.0,0.0
2015-08-18,34.38908790809751,34.62246918934674,34.102953618926655,34.27264404296875,27710000,0.0,0.0
2015-08-19,34.341320396997176,34.84341747870196,34.17660722363923,34.53688430786133,50194000,0.0,0.0
2015-08-20,34.291053823895936,34.64237097736113,33.603339941590754,33.812339782714844,57798000,0.0,0.0
2015-08-21,33.39234709479813,33.48440953212534,32.00199510148778,32.048274993896484,91880000,0.0,0.0
2015-08-24,29.887111820601934,31.234669303653803,29.51339690124037,30.758445739746094,129788000,0.0,0.0
2015-08-25,32.16970079126738,32.196071601714955,30.437978340898916,30.4777889251709,71430000,0.0,0.0
2015-08-26,32.00200180996454,32.96639296453643,31.36853093821326,32.83004379272461,87740000,0.0,0.0
2015-08-27,33.4396234856179,33.538652589694365,32.40009504066798,33.23908233642578,58974000,0.0,0.0
2015-08-28,33.129609847352356,33.19131511714801,32.53196889150286,32.82755661010742,38836000,0.0,0.0
2015-08-31,32.56132649542408,33.06243264737781,32.163729382995065,32.23687744140625,38936000,0.0,0.0
2015-09-01,31.539712699582264,32.06868361614378,31.104294382006966,31.328224182128906,51458000,0.0,0.0
2015-09-02,31.74821263769646,32.0995317281875,31.381963629569068,32.09206771850586,37630000,0.0,0.0
2015-09-03,32.242351362016606,32.40756186914233,31.53971125744514,31.70094108581543,34572000,0.0,0.0
2015-09-04,31.335191149137966,31.57404897216321,31.175952600454472,31.29836654663086,40478000,0.0,0.0
2015-09-08,31.89749763039896,32.098536131707625,31.49442593272483,32.04081344604492,39092000,0.0,0.0
2015-09-09,32.438914332281534,32.711608865533535,31.892522977546392,32.01742935180664,40978000,0.0,0.0
